channel,roi_id,time_s,time_index,theta_deg,velocity
0,1,0.5261736450210637,1696.0,115.75,-7.966434945116004
0,1,0.5311375473325832,1712.0,112.0,-6.672949278309689
0,1,0.5361014496441027,1728.0,114.5,-7.5268336397639795
0,1,0.5410653519556221,1744.0,114.0,-7.3534544154184065
0,1,0.5460292542671417,1760.0,117.0,-8.415388069069277
0,1,0.5509931565786611,1776.0,134.75,-16.372623865310615
0,1,0.5559570588901805,1792.0,132.0,-14.871189376790134
0,1,0.5609209612017,1808.0,119.5,-9.34437620748833
0,1,0.5658848635132194,1824.0,115.75,-7.966434945116004
0,1,0.570848765824739,1840.0,114.5,-7.5268336397639795
0,1,0.5758126681362584,1856.0,116.0,-8.055454365991006
0,1,0.5807765704477779,1872.0,124.5,-11.351220993678252
0,1,0.5857404727592974,1888.0,123.75,-11.035724600473586
0,1,0.5907043750708169,1904.0,125.0,-11.564718050431338
0,1,0.5956682773823363,1920.0,117.5,-8.597752576854646
0,1,0.6006321796938557,1936.0,117.25,-8.506365411513462
0,1,0.6055960820053752,1952.0,109.75,-5.929896242819002
0,1,0.6105599843168947,1968.0,112.5,-6.841204643065312
0,1,0.6155238866284142,1984.0,108.5,-5.526219470485856
0,1,0.6204877889399336,2000.0,112.75,-6.925787693557871
0,1,0.6254516912514532,2016.0,112.5,-6.841204643065312
0,1,0.6304155935629726,2032.0,114.5,-7.5268336397639795
0,1,0.635379495874492,2048.0,105.25,-4.5028135944604095
0,1,0.6403433981860115,2064.0,125.75,-11.88991155354398
0,1,0.6453073004975309,2080.0,129.25,-13.494243425208357
0,1,0.6502712028090505,2096.0,109.75,-5.929896242819002
0,1,0.6552351051205699,2112.0,128.5,-13.137522236578327
0,1,0.6601990074320894,2128.0,90.0,1.0113212276829757e-15
0,1,0.6651629097436089,2144.0,132.25,-15.002195347878637
0,1,0.6701268120551284,2160.0,139.5,-19.337902511278067
0,1,0.6750907143666478,2176.0,137.25,-17.86704772636811
0,1,0.6800546166781672,2192.0,134.5,-16.23035479726559
0,1,0.6850185189896867,2208.0,127.75,-12.78815344048384
0,1,0.6899824213012062,2224.0,120.0,-9.535591542744784
0,1,0.6949463236127257,2240.0,117.25,-8.506365411513462
0,1,0.6999102259242451,2256.0,123.0,-10.72569960377824
0,1,0.7048741282357647,2272.0,108.75,-5.606470339937046
0,1,0.7098380305472841,2288.0,122.25,-10.420901349314994
0,1,0.7148019328588036,2304.0,122.5,-10.52193463011086
0,1,0.719765835170323,2320.0,118.5,-8.96752639402838
0,1,0.7247297374818424,2336.0,103.25,-3.889032150434301
0,1,0.729693639793362,2352.0,90.0,1.0113212276829757e-15
0,1,0.7346575421048814,2368.0,90.0,1.0113212276829757e-15
0,1,0.7396214444164009,2384.0,90.0,1.0113212276829757e-15
0,1,0.7445853467279204,2400.0,127.0,-12.44579592427841
0,1,0.7495492490394399,2416.0,130.25,-13.981935309513164
0,1,0.7545131513509593,2432.0,120.75,-9.826064211223011
0,1,0.7594770536624788,2448.0,134.75,-16.372623865310615
0,1,0.7644409559739982,2464.0,139.75,-19.509639557880057
0,1,0.7694048582855177,2480.0,138.5,-18.66808792958767
0,1,0.7743687605970372,2496.0,122.25,-10.420901349314994
0,1,0.7793326629085566,2512.0,118.0,-8.78178158098959
0,1,0.7842965652200762,2528.0,119.5,-9.34437620748833
0,1,0.7892604675315956,2544.0,108.0,-5.366415628104774
0,1,0.7942243698431151,2560.0,123.5,-10.931787333296583
0,1,0.7991882721546345,2576.0,123.5,-10.931787333296583
0,1,0.804152174466154,2592.0,108.0,-5.366415628104774
0,1,0.8091160767776735,2608.0,127.0,-12.44579592427841
0,1,0.8140799790891929,2624.0,122.5,-10.52193463011086
0,1,0.8190438814007124,2640.0,119.5,-9.34437620748833
0,1,0.8240077837122319,2656.0,90.0,1.0113212276829757e-15
0,1,0.8289716860237514,2672.0,115.0,-7.701597450818039
0,1,0.8339355883352708,2688.0,123.75,-11.035724600473586
0,1,0.8388994906467903,2704.0,129.0,-13.37449758051108
0,1,0.8438633929583097,2720.0,128.0,-12.903814218433526
0,1,0.8488272952698293,2736.0,127.75,-12.78815344048384
0,1,0.8537911975813487,2752.0,106.25,-4.814012607357319
0,1,0.8587550998928681,2768.0,100.0,-2.9122391652494857
0,1,0.8637190022043877,2784.0,117.75,-8.689555843997468
0,1,0.8686829045159071,2800.0,120.0,-9.535591542744784
0,1,0.8736468068274266,2816.0,123.0,-10.72569960377824
0,1,0.878610709138946,2832.0,139.25,-19.16791129539205
0,1,0.8835746114504655,2848.0,145.0,-23.58747675651494
0,1,0.888538513761985,2864.0,157.0,-38.90956165489553
0,1,0.8935024160735044,2880.0,170.0,-93.66762231110548
0,1,0.8984663183850239,2896.0,0.0,
0,1,0.9034302206965434,2912.0,4.0,236.1916491431132
0,1,0.9083941230080628,2928.0,6.75,139.54406961253744
0,1,0.9133580253195824,2944.0,0.0,
0,1,0.9183219276311018,2960.0,0.0,
0,1,0.9232858299426212,2976.0,167.5,-74.4994436733863
0,1,0.9282497322541408,2992.0,163.0,-54.02182389238326
0,1,0.9332136345656602,3008.0,169.25,-86.99295749673747
0,1,0.9381775368771796,3024.0,172.0,-117.51836444712
0,1,0.9431414391886992,3040.0,173.5,-144.96020408765844
0,1,0.9481053415002186,3056.0,172.5,-125.45245502307353
0,1,0.953069243811738,3072.0,174.5,-171.52655822679816
0,1,0.9580331461232576,3088.0,176.5,-270.0363227020339
0,1,0.962997048434777,3104.0,0.0,
0,1,0.9679609507462964,3120.0,0.0,
0,1,0.972924853057816,3136.0,0.0,
0,1,0.9778887553693354,3152.0,0.0,
0,1,0.982852657680855,3168.0,176.25,-251.98743433522424
0,1,0.9878165599923744,3184.0,177.0,-315.14651561667256
0,1,0.9927804623038938,3200.0,176.25,-251.98743433522424
0,1,0.9977443646154132,3216.0,177.75,-420.3635543429309
0,1,1.0027082669269327,3232.0,0.0,
0,1,1.0076721692384525,3248.0,0.0,
0,1,1.0126360715499718,3264.0,0.0,
0,1,1.0175999738614911,3280.0,0.0,
0,1,1.0225638761730107,3296.0,178.0,-472.96005422105543
0,1,1.02752777848453,3312.0,177.75,-420.3635543429309
0,1,1.0324916807960496,3328.0,177.75,-420.3635543429309
0,1,1.0374555831075691,3344.0,0.0,
0,1,1.0424194854190885,3360.0,0.0,
0,1,1.047383387730608,3376.0,0.0,
0,1,1.0523472900421271,3392.0,0.0,
0,1,1.057311192353647,3408.0,0.0,
0,1,1.0622750946651665,3424.0,0.0,
0,1,1.0672389969766858,3440.0,0.0,
0,1,1.0722028992882051,3456.0,0.0,
0,1,1.0771668015997249,3472.0,0.0,
0,1,1.0821307039112442,3488.0,0.0,
0,1,1.0870946062227638,3504.0,0.0,
0,1,1.092058508534283,3520.0,0.0,
0,1,1.0970224108458029,3536.0,0.0,
0,1,1.1019863131573222,3552.0,0.0,
0,1,1.1069502154688415,3568.0,0.0,
0,1,1.111914117780361,3584.0,0.0,
0,1,1.1168780200918806,3600.0,0.0,
0,1,1.1218419224034,3616.0,0.0,
0,1,1.1268058247149195,3632.0,0.0,
0,1,1.1317697270264389,3648.0,0.0,
0,1,1.1367336293379584,3664.0,0.0,
0,1,1.141697531649478,3680.0,0.0,
0,1,1.1466614339609973,3696.0,0.0,
0,1,1.1516253362725168,3712.0,0.0,
0,1,1.1565892385840364,3728.0,0.0,
0,1,1.1615531408955555,3744.0,0.0,
0,1,1.1665170432070753,3760.0,0.0,
0,1,1.1714809455185948,3776.0,0.0,
0,1,1.1764448478301142,3792.0,0.0,
0,1,1.1814087501416335,3808.0,0.0,
0,1,1.186372652453153,3824.0,0.0,
0,1,1.1913365547646726,3840.0,0.0,
0,1,1.196300457076192,3856.0,0.0,
0,1,1.2012643593877117,3872.0,0.0,
0,1,1.206228261699231,3888.0,0.0,
0,1,1.2111921640107504,3904.0,0.0,
0,1,1.21615606632227,3920.0,0.0,
0,1,1.2211199686337897,3936.0,0.0,
0,1,1.2260838709453088,3952.0,0.0,
0,1,1.2310477732568283,3968.0,0.0,
0,1,1.236011675568348,3984.0,0.0,
0,1,1.2409755778798672,4000.0,0.0,
0,1,1.2459394801913868,4016.0,167.0,-71.53921443978987
0,1,1.2509033825029063,4032.0,153.25,-32.7673995459166
0,1,1.2558672848144257,4048.0,133.25,-15.53682278244245
0,1,1.2608311871259452,4064.0,90.0,1.0113212276829757e-15
0,1,1.2657950894374643,4080.0,90.0,1.0113212276829757e-15
0,1,1.270758991748984,4096.0,90.0,1.0113212276829757e-15
0,1,1.2757228940605037,4112.0,0.0,
0,1,1.280686796372023,4128.0,90.0,1.0113212276829757e-15
0,1,1.2856506986835423,4144.0,127.25,-12.559156355302871
0,1,1.290614600995062,4160.0,128.25,-13.020266274437663
0,1,1.2955785033065814,4176.0,122.25,-10.420901349314994
0,1,1.300542405618101,4192.0,128.5,-13.137522236578327
0,1,1.3055063079296203,4208.0,90.0,1.0113212276829757e-15
0,1,1.31047021024114,4224.0,129.5,-13.614846114147031
0,1,1.3154341125526594,4240.0,128.0,-12.903814218433526
0,1,1.3203980148641787,4256.0,129.75,-13.736319519045878
0,1,1.3253619171756983,4272.0,90.0,1.0113212276829757e-15
0,1,1.3303258194872178,4288.0,90.0,1.0113212276829757e-15
0,1,1.3352897217987372,4304.0,90.0,1.0113212276829757e-15
0,1,1.3402536241102567,4320.0,0.0,
0,1,1.345217526421776,4336.0,0.0,
0,1,1.3501814287332956,4352.0,0.0,
0,1,1.3551453310448152,4368.0,0.0,
0,1,1.3601092333563345,4384.0,0.0,
0,1,1.365073135667854,4400.0,0.0,
0,1,1.3700370379793734,4416.0,144.0,-22.732501396169056
0,1,1.375000940290893,4432.0,144.0,-22.732501396169056
0,1,1.3799648426024125,4448.0,138.5,-18.66808792958767
0,1,1.3849287449139318,4464.0,126.25,-12.11012684406631
0,1,1.3898926472254514,4480.0,119.75,-9.439745442935289
0,1,1.394856549536971,4496.0,117.25,-8.506365411513462
0,1,1.3998204518484902,4512.0,113.75,-7.267270703761893
0,1,1.4047843541600098,4528.0,117.25,-8.506365411513462
0,1,1.4097482564715291,4544.0,115.75,-7.966434945116004
0,1,1.414712158783049,4560.0,120.25,-9.631921769653356
0,1,1.4196760610945682,4576.0,119.75,-9.439745442935289
0,1,1.4246399634060876,4592.0,90.0,1.0113212276829757e-15
0,1,1.4296038657176071,4608.0,90.0,1.0113212276829757e-15
0,1,1.4345677680291269,4624.0,90.0,1.0113212276829757e-15
0,1,1.439531670340646,4640.0,90.0,1.0113212276829757e-15
0,1,1.4444955726521655,4656.0,90.0,1.0113212276829757e-15
0,1,1.4494594749636849,4672.0,117.0,-8.415388069069277
0,1,1.4544233772752044,4688.0,122.5,-10.52193463011086
0,1,1.459387279586724,4704.0,115.25,-7.789512155189201
0,1,1.464351181898243,4720.0,116.0,-8.055454365991006
0,1,1.4693150842097629,4736.0,112.75,-6.925787693557871
0,1,1.4742789865212824,4752.0,111.25,-6.422771313184861
0,1,1.4792428888328015,4768.0,109.0,-5.6869592904615685
0,1,1.4842067911443213,4784.0,110.5,-6.175127609555483
0,1,1.4891706934558409,4800.0,90.0,1.0113212276829757e-15
0,1,1.4941345957673602,4816.0,0.0,
0,1,1.4990984980788795,4832.0,123.5,-10.931787333296583
0,1,1.504062400390399,4848.0,128.5,-13.137522236578327
0,1,1.5090263027019186,4864.0,123.75,-11.035724600473586
0,1,1.5139902050134382,4880.0,121.0,-9.923891514261642
0,1,1.5189541073249575,4896.0,123.25,-10.82844868702204
0,1,1.523918009636477,4912.0,124.25,-11.245431988017712
0,1,1.5288819119479964,4928.0,119.25,-9.249476681894436
0,1,1.533845814259516,4944.0,116.25,-8.14485348800089
0,1,1.5388097165710355,4960.0,117.25,-8.506365411513462
0,1,1.5437736188825548,4976.0,114.25,-7.439973635151261
0,1,1.5487375211940744,4992.0,115.75,-7.966434945116004
0,1,1.553701423505594,5008.0,120.5,-9.728743497010395
0,1,1.5586653258171133,5024.0,130.5,-14.10610680507403
0,1,1.5636292281286328,5040.0,128.75,-13.255594969543342
0,1,1.5685931304401524,5056.0,119.25,-9.249476681894436
0,1,1.5735570327516717,5072.0,103.25,-3.889032150434301
0,1,1.5785209350631912,5088.0,116.0,-8.055454365991006
0,1,1.5834848373747106,5104.0,112.0,-6.672949278309689
0,1,1.58844873968623,5120.0,112.75,-6.925787693557871
0,1,1.5934126419977497,5136.0,115.5,-7.877789443272836
0,1,1.598376544309269,5152.0,115.0,-7.701597450818039
0,1,1.6033404466207886,5168.0,118.25,-8.874436246947617
0,1,1.608304348932308,5184.0,138.5,-18.66808792958767
0,1,1.6132682512438274,5200.0,145.25,-23.807901617195125
0,1,1.618232153555347,5216.0,144.0,-22.732501396169056
0,1,1.6231960558668663,5232.0,0.0,
0,1,1.628159958178386,5248.0,113.25,-7.0958890275812925
0,1,1.6331238604899054,5264.0,112.75,-6.925787693557871
0,1,1.6380877628014248,5280.0,114.5,-7.5268336397639795
0,1,1.6430516651129443,5296.0,113.25,-7.0958890275812925
0,1,1.648015567424464,5312.0,116.0,-8.055454365991006
0,1,1.6529794697359832,5328.0,123.5,-10.931787333296583
0,1,1.6579433720475028,5344.0,121.0,-9.923891514261642
0,1,1.662907274359022,5360.0,119.5,-9.34437620748833
0,1,1.6678711766705416,5376.0,112.5,-6.841204643065312
0,1,1.6728350789820612,5392.0,123.5,-10.931787333296583
0,1,1.6777989812935803,5408.0,125.5,-11.780840347202156
0,1,1.6827628836051,5424.0,127.5,-12.673271543394444
0,1,1.6877267859166194,5440.0,143.0,-21.91764350547259
0,1,1.692690688228139,5456.0,125.25,-11.672445969412935
0,1,1.6976545905396585,5472.0,123.0,-10.72569960377824
0,1,1.7026184928511778,5488.0,123.75,-11.035724600473586
0,1,1.7075823951626974,5504.0,107.75,-5.286854584996562
0,1,1.712546297474217,5520.0,110.5,-6.175127609555483
0,1,1.7175101997857365,5536.0,108.0,-5.366415628104774
0,1,1.7224741020972558,5552.0,114.75,-7.614039773767324
0,1,1.7274380044087754,5568.0,110.75,-6.257401537161319
0,1,1.7324019067202947,5584.0,117.0,-8.415388069069277
0,1,1.7373658090318145,5600.0,115.25,-7.789512155189201
0,1,1.7423297113433336,5616.0,112.0,-6.672949278309689
0,1,1.7472936136548531,5632.0,112.5,-6.841204643065312
0,1,1.7522575159663727,5648.0,113.25,-7.0958890275812925
0,1,1.757221418277892,5664.0,123.75,-11.035724600473586
0,1,1.7621853205894116,5680.0,123.25,-10.82844868702204
0,1,1.767149222900931,5696.0,120.25,-9.631921769653356
0,1,1.7721131252124505,5712.0,115.75,-7.966434945116004
0,1,1.77707702752397,5728.0,117.25,-8.506365411513462
0,1,1.7820409298354891,5744.0,110.75,-6.257401537161319
0,1,1.787004832147009,5760.0,124.25,-11.245431988017712
0,1,1.7919687344585284,5776.0,116.0,-8.055454365991006
0,1,1.7969326367700478,5792.0,119.5,-9.34437620748833
0,1,1.801896539081567,5808.0,114.5,-7.5268336397639795
0,1,1.8068604413930869,5824.0,123.0,-10.72569960377824
0,1,1.8118243437046064,5840.0,119.75,-9.439745442935289
0,1,1.8167882460161255,5856.0,126.0,-11.999670139959507
0,1,1.821752148327645,5872.0,128.25,-13.020266274437663
0,1,1.8267160506391649,5888.0,126.75,-12.33317851307308
0,1,1.831679952950684,5904.0,123.75,-11.035724600473586
0,1,1.8366438552622035,5920.0,121.25,-10.022233126228164
0,1,1.841607757573723,5936.0,120.75,-9.826064211223011
0,1,1.8465716598852424,5952.0,119.75,-9.439745442935289
0,1,1.851535562196762,5968.0,118.75,-9.061058669446892
0,1,1.8564994645082815,5984.0,118.0,-8.78178158098959
0,1,1.8614633668198008,6000.0,121.5,-10.121096887988552
0,1,1.8664272691313204,6016.0,117.0,-8.415388069069277
0,1,1.87139117144284,6032.0,120.0,-9.535591542744784
0,1,1.8763550737543593,6048.0,117.25,-8.506365411513462
0,1,1.8813189760658788,6064.0,121.0,-9.923891514261642
0,1,1.8862828783773984,6080.0,119.5,-9.34437620748833
0,1,1.8912467806889175,6096.0,120.75,-9.826064211223011
0,1,1.8962106830004373,6112.0,132.5,-15.134243906352284
0,1,1.9011745853119568,6128.0,134.5,-16.23035479726559
0,1,1.906138487623476,6144.0,127.0,-12.44579592427841
0,1,1.9111023899349957,6160.0,118.0,-8.78178158098959
0,1,1.916066292246515,6176.0,115.25,-7.789512155189201
0,1,1.9210301945580344,6192.0,110.75,-6.257401537161319
0,1,1.925994096869554,6208.0,110.0,-6.011379353041795
0,1,1.9309579991810737,6224.0,109.0,-5.6869592904615685
0,1,1.935921901492593,6240.0,90.0,1.0113212276829757e-15
0,1,1.9408858038041124,6256.0,118.75,-9.061058669446892
0,1,1.945849706115632,6272.0,120.0,-9.535591542744784
0,1,1.9508136084271517,6288.0,113.0,-7.010680835461862
0,1,1.9557775107386708,6304.0,123.75,-11.035724600473586
0,1,1.9607414130501903,6320.0,121.0,-9.923891514261642
0,1,1.96570531536171,6336.0,120.25,-9.631921769653356
0,1,1.9706692176732292,6352.0,120.75,-9.826064211223011
0,1,1.9756331199847488,6368.0,121.25,-10.022233126228164
0,1,1.980597022296268,6384.0,121.0,-9.923891514261642
0,1,1.9855609246077877,6400.0,133.25,-15.53682278244245
0,1,1.9905248269193072,6416.0,125.75,-11.88991155354398
0,1,1.9954887292308263,6432.0,130.0,-13.858677779444111
0,1,2.000452631542346,6448.0,126.25,-12.11012684406631
0,1,2.0054165338538654,6464.0,122.5,-10.52193463011086
0,1,2.010380436165385,6480.0,118.75,-9.061058669446892
0,1,2.0153443384769045,6496.0,118.25,-8.874436246947617
0,1,2.020308240788424,6512.0,118.75,-9.061058669446892
0,1,2.0252721430999436,6528.0,111.0,-6.339947933488159
0,1,2.030236045411463,6544.0,127.25,-12.559156355302871
0,1,2.0351999477229823,6560.0,127.25,-12.559156355302871
0,1,2.0401638500345016,6576.0,128.0,-12.903814218433526
0,1,2.0451277523460214,6592.0,126.0,-11.999670139959507
0,1,2.0500916546575407,6608.0,122.5,-10.52193463011086
0,1,2.05505555696906,6624.0,122.75,-10.623531173398328
0,1,2.06001945928058,6640.0,119.5,-9.34437620748833
0,1,2.064983361592099,6656.0,134.75,-16.372623865310615
0,1,2.0699472639036185,6672.0,123.75,-11.035724600473586
0,1,2.0749111662151383,6688.0,121.5,-10.121096887988552
0,1,2.0798750685266576,6704.0,119.75,-9.439745442935289
0,1,2.084838970838177,6720.0,112.75,-6.925787693557871
0,1,2.0898028731496967,6736.0,90.0,1.0113212276829757e-15
0,1,2.094766775461216,6752.0,102.75,-3.7372184485987248
0,1,2.0997306777727354,6768.0,112.75,-6.925787693557871
0,1,2.1046945800842547,6784.0,115.5,-7.877789443272836
0,1,2.1096584823957745,6800.0,113.75,-7.267270703761893
0,1,2.114622384707294,6816.0,101.5,-3.3602444291914204
0,1,2.119586287018813,6832.0,90.0,1.0113212276829757e-15
0,1,2.124550189330333,6848.0,110.0,-6.011379353041795
0,1,2.129514091641852,6864.0,113.25,-7.0958890275812925
0,1,2.1344779939533716,6880.0,114.25,-7.439973635151261
0,1,2.1394418962648913,6896.0,115.25,-7.789512155189201
0,1,2.1444057985764107,6912.0,102.75,-3.7372184485987248
0,1,2.14936970088793,6928.0,90.0,1.0113212276829757e-15
0,1,2.1543336031994498,6944.0,119.5,-9.34437620748833
0,1,2.159297505510969,6960.0,119.75,-9.439745442935289
0,1,2.1642614078224884,6976.0,124.75,-11.457646398084156
0,1,2.169225310134008,6992.0,113.0,-7.010680835461862
0,1,2.1741892124455275,7008.0,112.5,-6.841204643065312
0,1,2.179153114757047,7024.0,108.5,-5.526219470485856
0,1,2.184117017068566,7040.0,109.0,-5.6869592904615685
0,1,2.189080919380086,7056.0,104.75,-4.348333889028391
0,1,2.1940448216916053,7072.0,110.75,-6.257401537161319
0,1,2.1990087240031246,7088.0,121.5,-10.121096887988552
0,1,2.2039726263146444,7104.0,121.5,-10.121096887988552
0,1,2.2089365286261637,7120.0,114.75,-7.614039773767324
0,1,2.213900430937683,7136.0,115.25,-7.789512155189201
0,1,2.218864333249203,7152.0,117.25,-8.506365411513462
0,1,2.223828235560722,7168.0,117.25,-8.506365411513462
0,1,2.2287921378722415,7184.0,129.25,-13.494243425208357
0,1,2.2337560401837613,7200.0,117.25,-8.506365411513462
0,1,2.2387199424952806,7216.0,102.0,-3.5106115991952045
0,1,2.2436838448068,7232.0,114.5,-7.5268336397639795
0,1,2.2486477471183197,7248.0,114.5,-7.5268336397639795
0,1,2.253611649429839,7264.0,106.0,-4.735923790597084
0,1,2.2585755517413584,7280.0,112.5,-6.841204643065312
0,1,2.2635394540528777,7296.0,118.5,-8.96752639402838
0,1,2.2685033563643975,7312.0,116.0,-8.055454365991006
0,1,2.273467258675917,7328.0,115.75,-7.966434945116004
0,1,2.278431160987436,7344.0,113.5,-7.181417289677355
0,1,2.283395063298956,7360.0,112.25,-6.756926784870561
0,1,2.2883589656104752,7376.0,114.75,-7.614039773767324
0,1,2.2933228679219946,7392.0,115.25,-7.789512155189201
0,1,2.2982867702335144,7408.0,115.0,-7.701597450818039
0,1,2.3032506725450337,7424.0,112.75,-6.925787693557871
0,1,2.308214574856553,7440.0,112.5,-6.841204643065312
0,1,2.313178477168073,7456.0,112.0,-6.672949278309689
0,1,2.318142379479592,7472.0,113.0,-7.010680835461862
0,1,2.323106281791111,7488.0,116.0,-8.055454365991006
